state,year,agency_id,ori,pub_agency_name,agency_type_name,population,months,n_known_all,rec_rate,nibrs_off_eth_start_date,comp_source,covered_pop,victimisations_violent
CA,2022,34068,CA0349952,Highway Patrol:,State Police,0,12,17.0000,0.2941,2023-01-01,none,0.0000,0.0000
CA,2022,34070,CA0199901,Highway Patrol:,State Police,0,10,36.0000,0.8889,2023-01-01,none,0.0000,4.0000
CA,2022,34072,CA0199910,Highway Patrol:,State Police,0,9,6.0000,0.0000,2023-01-01,none,0.0000,0.0000
CA,2022,34074,CA0399965,Highway Patrol:,State Police,0,11,109.0000,0.9358,2023-01-01,none,0.0000,27.0000
CA,2022,34076,CA0189940,Highway Patrol:,State Police,0,12,12.0000,0.4167,2023-01-01,none,0.0000,3.0000
CA,2022,34078,CA0339985,Highway Patrol:,State Police,0,11,56.0000,1.0000,2023-01-01,none,0.0000,18.0000
CA,2022,34080,CA0399966,Highway Patrol:,State Police,0,11,9.0000,1.0000,2023-01-01,none,0.0000,1.0000
CA,2022,34082,CA0539975,Highway Patrol:,State Police,0,12,25.0000,1.0000,2023-01-01,none,0.0000,2.0000
CA,2022,34084,CA0299922,Highway Patrol:,State Police,0,8,11.0000,0.8182,2023-01-01,none,0.0000,1.0000
CA,2022,34086,CA0239950,Highway Patrol:,State Police,0,12,109.0000,0.8991,2023-01-01,none,0.0000,16.0000
CA,2022,34088,CA0349901,Highway Patrol:,State Police,0,4,,,2023-01-01,none,0.0000,0.0000
CA,2022,34090,CA0349912,Highway Patrol:,State Police,0,2,2.0000,0.5000,2023-01-01,none,0.0000,0.0000
CA,2022,34092,CA0569965,Highway Patrol:,State Police,0,12,,,2023-01-01,none,0.0000,0.0000
CA,2022,34094,CA0369950,Highway Patrol:,State Police,0,12,65.0000,1.0000,2023-01-01,none,0.0000,34.0000
CA,2022,34096,CA0549980,Highway Patrol:,State Police,0,12,119.0000,0.9832,2023-01-01,none,0.0000,16.0000
CA,2022,34098,CA0199965,Highway Patrol:,State Police,0,8,5.0000,0.2000,2023-01-01,none,0.0000,0.0000
CA,2022,34100,CA0199980,Highway Patrol:,State Police,0,6,3.0000,1.0000,2023-01-01,none,0.0000,0.0000
CA,2022,34102,CA0309970,Highway Patrol:,State Police,0,10,26.0000,0.9231,2023-01-01,none,0.0000,13.0000
CA,2022,34104,CA0069955,Highway Patrol:,State Police,0,11,26.0000,0.9615,2023-01-01,none,0.0000,6.0000
CA,2022,34106,CA0119960,Highway Patrol:,State Police,0,8,5.0000,0.2000,2023-01-01,none,0.0000,0.0000
CA,2022,34108,CA0139920,Highway Patrol:,State Police,0,9,5.0000,1.0000,2023-01-01,none,0.0000,1.0000
CA,2022,34110,CA0579980,Highway Patrol:,State Police,0,11,4.0000,1.0000,2023-01-01,none,0.0000,3.0000
CA,2022,34112,CA0479945,Highway Patrol:,State Police,0,12,87.0000,0.8506,2023-01-01,none,0.0000,13.0000
CA,2022,34114,CA0519985,Highway Patrol:,State Police,0,12,71.0000,0.7887,2023-01-01,none,0.0000,7.0000
CA,2022,34116,CA0509912,Highway Patrol:,State Police,0,0,,,2023-01-01,none,0.0000,0.0000
CA,2022,34118,CA0349949,Highway Patrol:,State Police,0,1,2.0000,0.0000,2023-01-01,none,0.0000,0.0000
CA,2022,34120,CA0159912,Highway Patrol:,State Police,0,0,,,2023-01-01,none,0.0000,0.0000
CA,2022,34122,CA0109913,Highway Patrol:,State Police,0,2,4.0000,1.0000,2023-01-01,none,0.0000,0.0000
CA,2022,34130,CA0390800,San Joaquin Delta College,University or College,0,11,38.0000,0.0000,2023-01-01,none,0.0000,4.0000
CA,2022,35721,CA0160800,Avenal,City,13873,12,187.0000,0.8717,2021-04-01,place,13873.0000,95.0000
CA,2022,35723,CA037A600,MiraCosta College,University or College,0,5,13.0000,0.0000,2022-08-01,none,0.0000,3.0000
CA,2022,35725,CA0392400,Lathrop,City,32278,6,573.0000,0.0000,2023-03-01,place,16139.0000,130.0000
CA,2022,35727,CA0541200,Porterville Developmental Center,Other State Agency,0,12,428.0000,0.9696,2021-08-01,none,0.0000,441.0000
CA,2022,35729,CA040015M,Atascadero State Hospital,Other State Agency,0,11,545.0000,0.9908,2022-01-01,none,0.0000,535.0000
CA,2022,35731,CA0074000,San Ramon,City,87226,6,280.0000,0.6893,2022-07-01,place,43613.0000,71.0000
CA,2022,35733,CA0151200,California State University:,University or College,0,5,2.0000,0.0000,2022-07-01,none,0.0000,0.0000
CA,2022,35735,CA028100X,Yountville,City,3349,1,41.0000,0.8049,2022-12-01,place,279.0833,15.0000
CA,2022,35737,CA028090X,American Canyon,City,21412,1,4.0000,0.2500,2022-12-01,place,1784.3333,0.0000
CA,2022,35795,CA010015M,Coalinga State Hospital,Other State Agency,0,12,304.0000,0.7434,2022-01-01,none,0.0000,285.0000
CA,2022,35799,CA0345400,Los Rios Community College,University or College,0,4,6.0000,0.0000,2022-08-01,none,0.0000,0.0000
CA,2023,937,CA0010000,Alameda,County,148466,12,6047.0000,0.7529,2022-10-01,county_residual,148466.0000,2921.0000
CA,2023,938,CA0010100,Alameda,City,75061,12,3508.0000,0.0000,2022-07-01,place,75061.0000,762.0000
CA,2023,939,CA0010200,Albany,City,19022,12,374.0000,0.0000,2022-07-01,place,19022.0000,68.0000
CA,2023,941,CA0010400,Emeryville,City,12900,12,994.0000,0.1429,2021-05-01,place,12900.0000,365.0000
CA,2023,942,CA0010500,Fremont,City,220775,12,3552.0000,0.6791,2022-08-01,place,220775.0000,1299.0000
CA,2023,943,CA0010600,Hayward,City,153914,12,1976.0000,0.8365,2023-01-01,place,153914.0000,1788.0000
CA,2023,944,CA0010700,Livermore,City,83155,10,2485.0000,0.0000,2023-03-01,place,69295.8333,531.0000
CA,2023,945,CA0010800,Newark,City,47164,12,774.0000,0.0000,2022-07-01,place,47164.0000,463.0000
CA,2023,947,CA0011000,Piedmont,City,10598,12,322.0000,0.3758,2022-06-01,place,10598.0000,46.0000
CA,2023,950,CA0011300,Union City,City,65613,12,2280.0000,0.6000,2022-05-01,place,65613.0000,620.0000
CA,2023,951,CA0011400,East Bay Regional Park District,Other,0,12,263.0000,0.0000,2022-07-01,none,0.0000,73.0000
CA,2023,952,CA0011500,California State University:,University or College,0,12,13.0000,0.0000,2022-07-01,none,0.0000,12.0000
CA,2023,959,CA001300X,Dublin,City,71833,12,1702.0000,0.7650,2022-09-01,place,71833.0000,267.0000
CA,2023,962,CA0019700,University of California:,University or College,0,12,1313.0000,0.3107,2022-11-01,none,0.0000,192.0000
CA,2023,965,CA0020000,Alpine,County,1189,12,32.0000,0.0000,2022-12-01,county_residual,1189.0000,19.0000
CA,2023,967,CA0030000,Amador,County,28673,12,649.0000,0.0000,2022-12-01,county_residual,28673.0000,225.0000
CA,2023,969,CA0030200,Ione,City,5463,12,67.0000,0.0000,2023-02-01,place,5463.0000,35.0000
CA,2023,970,CA0030300,Jackson,City,5169,12,189.0000,0.0000,2022-11-01,place,5169.0000,74.0000
CA,2023,972,CA0030500,Sutter Creek,City,2731,12,65.0000,0.0000,2023-01-01,place,2731.0000,26.0000
CA,2023,975,CA0040000,Butte,County,71000,12,2675.0000,0.0000,2022-08-01,county_residual,71000.0000,1307.0000
CA,2023,977,CA0040200,Chico,City,100896,9,2220.0000,0.0000,2023-07-01,place,75672.0000,1101.0000
CA,2023,978,CA0040300,Gridley,City,7157,12,317.0000,0.0000,2022-10-01,place,7157.0000,84.0000
CA,2023,979,CA0040400,Oroville,City,20083,12,820.0000,0.0000,2022-07-01,place,20083.0000,470.0000
CA,2023,980,CA0040500,Paradise,City,7647,12,398.0000,0.0000,2022-02-01,place,7647.0000,96.0000
CA,2023,982,CA0040700,California State Parks:,Other State Agency,0,12,114.0000,0.5439,2021-03-01,none,0.0000,15.0000
CA,2023,985,CA0049700,California State University:,University or College,0,12,210.0000,0.0000,2022-07-01,none,0.0000,21.0000
CA,2023,988,CA0050000,Calaveras,County,43540,12,948.0000,0.0000,2022-07-01,county_residual,43540.0000,515.0000
CA,2023,989,CA0050100,Angels Camp,City,3842,4,30.0000,0.0000,2023-09-01,county_fallback,1280.6667,21.0000
CA,2023,991,CA0050300,California State Parks:,Other State Agency,0,12,28.0000,0.5714,2021-02-01,none,0.0000,14.0000
CA,2023,993,CA0060000,Colusa,County,9993,12,246.0000,0.0000,2023-01-01,county_residual,9993.0000,63.0000
CA,2023,994,CA0060100,Colusa,City,6353,12,189.0000,0.0000,2023-02-01,place,6353.0000,66.0000
CA,2023,995,CA0060200,Williams,City,5688,12,115.0000,0.0000,2022-07-01,place,5688.0000,52.0000
CA,2023,999,CA0070000,Contra Costa,County,173707,12,4230.0000,0.6879,2022-06-01,county_residual,173707.0000,1709.0000
CA,2023,1000,CA0070100,Antioch,City,115271,12,2831.0000,0.2197,2022-07-01,place,115271.0000,1648.0000
CA,2023,1001,CA0070200,Brentwood,City,66976,11,2281.0000,0.0000,2023-02-01,place,61394.6667,507.0000
CA,2023,1002,CA0070300,Clayton,City,10826,12,92.0000,0.5870,2022-07-01,place,10826.0000,23.0000
CA,2023,1003,CA0070400,Concord,City,121331,12,5557.0000,0.6953,2021-01-01,place,121331.0000,1695.0000
CA,2023,1004,CA0070500,El Cerrito,City,25393,12,1059.0000,0.3078,2022-07-01,place,25393.0000,240.0000
CA,2023,1005,CA0070600,Hercules,City,25876,12,393.0000,0.0000,2022-06-01,place,25876.0000,84.0000
CA,2023,1006,CA0070700,Pinole,City,18375,12,360.0000,0.0000,2022-07-01,place,18375.0000,150.0000
CA,2023,1007,CA0070800,Pittsburg,City,78061,12,2111.0000,0.8252,2022-09-01,place,78061.0000,880.0000
CA,2023,1008,CA0070900,Pleasant Hill,City,33575,12,1044.0000,0.0000,2022-07-01,place,33575.0000,264.0000
CA,2023,1009,CA0071000,Richmond,City,113282,12,3220.0000,0.5121,2022-06-01,place,113282.0000,1786.0000
CA,2023,1010,CA0071100,San Pablo,City,31050,12,1659.0000,0.0000,2022-08-01,place,31050.0000,456.0000
CA,2023,1011,CA0071200,Walnut Creek,City,68441,12,1511.0000,0.7842,2022-07-01,place,68441.0000,624.0000
CA,2023,1012,CA0071300,Kensington,City,5018,12,73.0000,0.0000,2022-07-01,place,5018.0000,4.0000
CA,2023,1013,CA0071400,Martinez,City,36083,12,572.0000,0.0000,2022-06-01,place,36083.0000,225.0000
CA,2023,1014,CA0071500,Lafayette,City,24882,12,384.0000,0.4714,2022-06-01,place,24882.0000,55.0000
CA,2023,1015,CA0071600,Moraga,City,16627,12,110.0000,0.9182,2022-07-01,place,16627.0000,20.0000
CA,2023,1021,CA007230X,Danville,City,42340,12,446.0000,0.4978,2022-09-01,place,42340.0000,116.0000
CA,2023,1024,CA007260X,Orinda,City,19275,12,222.0000,0.3333,2022-06-01,place,19275.0000,44.0000
CA,2023,1026,CA007340X,Oakley,City,45312,12,1382.0000,0.4146,2022-06-01,place,45312.0000,278.0000
CA,2023,1030,CA0080100,Crescent City,City,5736,12,744.0000,0.0000,2023-03-01,place,5736.0000,171.0000
CA,2023,1032,CA0090000,El Dorado,County,162436,12,3048.0000,0.0000,2021-02-01,county_residual,162436.0000,988.0000
CA,2023,1033,CA0090100,Placerville,City,10631,12,739.0000,0.0000,2022-07-01,place,10631.0000,182.0000
CA,2023,1034,CA0090200,South Lake Tahoe,City,21116,12,820.0000,0.0000,2023-01-01,place,21116.0000,401.0000
CA,2023,1040,CA0100100,Clovis,City,126552,12,3507.0000,0.8802,2022-09-01,place,126552.0000,954.0000
CA,2023,1044,CA0100500,Fresno,City,547134,12,16559.0000,0.8436,2021-01-01,place,547134.0000,10454.0000
CA,2023,1057,CA0101900,California Department of Forestry and Fire Protection: ,Other State Agency,0,4,3.0000,0.6667,2023-01-01,none,0.0000,0.0000
CA,2023,1061,CA0109700,California State University:,University or College,0,12,114.0000,0.0000,2022-11-01,none,0.0000,41.0000
CA,2023,1065,CA0110000,Glenn,County,20008,12,225.0000,0.7022,2022-07-01,county_residual,20008.0000,141.0000
CA,2023,1070,CA0120000,Humboldt,County,73275,12,1781.0000,0.0000,2022-04-01,county_residual,73275.0000,793.0000
CA,2023,1071,CA0120100,Arcata,City,18464,12,757.0000,0.0000,2022-08-01,place,18464.0000,308.0000
CA,2023,1073,CA0120300,Eureka,City,25957,12,1841.0000,0.0000,2023-01-01,place,25957.0000,781.0000
CA,2023,1074,CA0120400,Ferndale,City,1395,11,31.0000,0.0000,2022-07-01,place,1278.7500,6.0000
CA,2023,1075,CA0120500,Fortuna,City,12515,12,386.0000,0.0000,2022-07-01,place,12515.0000,157.0000
CA,2023,1077,CA0120700,Rio Dell,City,3350,12,143.0000,0.0000,2022-07-01,place,3350.0000,63.0000
CA,2023,1078,CA0120800,California State Polytechnic University:,University or College,0,12,83.0000,0.0000,2022-12-01,none,0.0000,9.0000
CA,2023,1081,CA0121100,California State Parks:,Other State Agency,0,12,53.0000,0.7358,2021-01-01,none,0.0000,4.0000
CA,2023,1083,CA0130000,Imperial,County,34911,12,988.0000,0.7794,2022-05-01,county_residual,34911.0000,469.0000
CA,2023,1084,CA0130100,Brawley,City,27089,11,461.0000,0.6855,2023-02-01,place,24831.5833,178.0000
CA,2023,1085,CA0130200,Calexico,City,38108,12,355.0000,0.7718,2022-08-01,place,38108.0000,128.0000
CA,2023,1087,CA0130400,El Centro,City,43615,12,1001.0000,0.7742,2022-08-01,place,43615.0000,474.0000
CA,2023,1088,CA0130500,Holtville,City,5470,12,110.0000,0.8545,2022-08-01,place,5470.0000,48.0000
CA,2023,1089,CA0130600,Imperial,City,21654,12,194.0000,0.7474,2022-08-01,place,21654.0000,79.0000
CA,2023,1095,CA0140000,Inyo,County,14910,12,445.0000,0.0000,2023-02-01,county_residual,14910.0000,248.0000
CA,2023,1096,CA0140100,Bishop,City,3746,12,336.0000,0.0000,2022-12-01,place,3746.0000,125.0000
CA,2023,1101,CA0150200,Bakersfield,City,413409,12,16399.0000,0.8303,2023-01-01,place,413409.0000,6001.0000
CA,2023,1102,CA0150300,Delano,City,51347,12,1338.0000,0.0000,2022-07-01,place,51347.0000,474.0000
CA,2023,1104,CA0150500,McFarland,City,14033,12,439.0000,0.0000,2022-08-01,place,14033.0000,160.0000
CA,2023,1105,CA0150600,Ridgecrest,City,28530,12,1217.0000,0.0000,2022-07-01,place,28530.0000,483.0000
CA,2023,1106,CA0150700,Shafter,City,21948,12,763.0000,0.0000,2022-09-01,place,21948.0000,240.0000
CA,2023,1107,CA0150800,Taft,City,6830,12,341.0000,0.0000,2022-10-01,place,6830.0000,108.0000
CA,2023,1108,CA0150900,Tehachapi,City,12104,12,644.0000,0.0000,2022-03-01,place,12104.0000,119.0000
CA,2023,1110,CA0151100,California City,City,15165,12,348.0000,0.0000,2022-12-01,place,15165.0000,188.0000
CA,2023,1113,CA0151500,Bear Valley,City,120,12,22.0000,0.0000,2022-08-01,county_fallback,120.0000,12.0000
CA,2023,1120,CA0160000,Kings,County,31600,12,730.0000,0.5247,2022-07-01,county_residual,31600.0000,338.0000
CA,2023,1121,CA0160100,Corcoran,City,22902,12,521.0000,0.0000,2022-07-01,place,22902.0000,334.0000
CA,2023,1122,CA0160200,Hanford,City,58657,12,1537.0000,0.0000,2022-07-01,place,58657.0000,538.0000
CA,2023,1123,CA0160300,Lemoore,City,27232,12,755.0000,0.0000,2022-07-01,place,27232.0000,362.0000
CA,2023,1130,CA0170000,Lake,County,46765,12,1345.0000,0.0000,2021-01-01,county_residual,46765.0000,629.0000
CA,2023,1131,CA0170100,Lakeport,City,5023,1,26.0000,0.0000,2022-07-01,place,418.5833,6.0000
CA,2023,1132,CA0170200,Clearlake,City,16689,12,1189.0000,0.0000,2022-10-01,place,16689.0000,472.0000
CA,2023,1135,CA0180000,Lassen,County,16369,12,471.0000,0.0000,2022-07-01,county_residual,16369.0000,212.0000
CA,2023,1136,CA0180100,Susanville,City,12526,12,366.0000,0.0000,2022-07-01,place,12526.0000,193.0000
CA,2023,1142,CA0190100,Alhambra,City,79087,12,2274.0000,0.4837,2022-06-01,place,79087.0000,543.0000
CA,2023,1143,CA0190200,Arcadia,City,54071,12,1105.0000,0.6127,2022-07-01,place,54071.0000,317.0000
CA,2023,1146,CA0190500,Azusa,City,48173,12,1136.0000,0.6620,2023-01-01,place,48173.0000,373.0000
CA,2023,1147,CA0190600,Baldwin Park,City,68230,12,1041.0000,0.5149,2022-07-01,place,68230.0000,644.0000
CA,2023,1148,CA0190700,Bell,City,31982,12,1375.0000,0.0000,2022-04-01,place,31982.0000,359.0000
CA,2023,1150,CA0190900,Bell Gardens,City,37221,12,720.0000,0.9889,2023-03-01,place,37221.0000,379.0000
CA,2023,1151,CA0190C00,El Camino College,University or College,0,12,31.0000,0.1290,2022-07-01,none,0.0000,11.0000
CA,2023,1162,CA0191000,Beverly Hills,City,30717,12,2010.0000,0.6015,2023-02-01,place,30717.0000,353.0000
CA,2023,1164,CA0191200,Burbank,City,102345,12,5813.0000,0.8531,2022-07-01,place,102345.0000,814.0000
CA,2023,1165,CA0191300,Claremont,City,35424,12,1434.0000,0.0300,2022-03-01,place,35424.0000,219.0000
CA,2023,1168,CA0191600,Covina,City,48668,12,1475.0000,0.5586,2022-07-01,place,48668.0000,491.0000
CA,2023,1170,CA0191800,Culver City,City,38948,12,3150.0000,0.8705,2022-07-01,place,38948.0000,539.0000
CA,2023,1181,CA0192200,El Monte,City,103463,12,2265.0000,0.4985,2022-06-01,place,103463.0000,1271.0000
CA,2023,1182,CA0192300,El Segundo,City,16335,12,1079.0000,0.3355,2022-07-01,place,16335.0000,185.0000
CA,2023,1183,CA0192400,Gardena,City,57853,12,2425.0000,0.1031,2022-07-01,place,57853.0000,617.0000
CA,2023,1184,CA0192500,Glendale,City,185923,12,5807.0000,0.6399,2023-01-01,place,185923.0000,1129.0000
CA,2023,1185,CA0192600,Glendora,City,50008,12,1145.0000,0.7974,2022-04-01,place,50008.0000,365.0000
CA,2023,1187,CA0192800,Hawthorne,City,82988,12,2738.0000,0.0606,2022-10-01,place,82988.0000,1030.0000
CA,2023,1188,CA0192900,Hermosa Beach,City,18644,12,615.0000,0.2098,2022-07-01,place,18644.0000,141.0000
CA,2023,1197,CA0193300,Inglewood,City,101790,12,3987.0000,0.7838,2023-01-01,place,101790.0000,1610.0000
CA,2023,1198,CA0193400,Irwindale,City,1389,12,196.0000,0.8673,2022-07-01,place,1389.0000,48.0000
CA,2023,1202,CA0193800,La Verne,City,29835,12,574.0000,0.6760,2022-07-01,place,29835.0000,173.0000
CA,2023,1205,CA0194100,Long Beach,City,444415,12,16063.0000,0.5757,2022-09-01,place,444415.0000,6728.0000
CA,2023,1208,CA0194400,Manhattan Beach,City,33534,12,1200.0000,0.0658,2022-05-01,place,33534.0000,153.0000
CA,2023,1210,CA0194600,Monrovia,City,36432,12,737.0000,0.1384,2022-07-01,place,36432.0000,260.0000
CA,2023,1211,CA0194700,Montebello,City,59670,10,1271.0000,0.6538,2023-01-01,place,49725.0000,552.0000
CA,2023,1212,CA0194800,Monterey Park,City,57419,12,1549.0000,0.6056,2022-09-01,place,57419.0000,365.0000
CA,2023,1215,CA0195100,Palos Verdes Estates,City,12541,12,148.0000,0.9122,2022-07-01,place,12541.0000,12.0000
CA,2023,1217,CA0195300,Pasadena,City,132210,12,3931.0000,0.7881,2022-06-01,place,132210.0000,1399.0000
CA,2023,1219,CA0195500,Pomona,City,143578,12,5549.0000,0.7515,2023-01-01,place,143578.0000,2102.0000
CA,2023,1220,CA0195600,Redondo Beach,City,67742,12,2392.0000,0.3006,2022-03-01,place,67742.0000,350.0000
CA,2023,1227,CA0196300,San Marino,City,11826,12,169.0000,0.4497,2022-01-01,place,11826.0000,20.0000
CA,2023,1228,CA0196400,Santa Fe Springs,City,18094,12,1294.0000,0.7218,2023-02-01,place,18094.0000,271.0000
CA,2023,1230,CA0196600,Sierra Madre,City,10601,12,88.0000,0.7841,2022-08-01,place,10601.0000,31.0000
CA,2023,1231,CA0196700,Signal Hill,City,11173,12,667.0000,0.8021,2023-02-01,place,11173.0000,167.0000
CA,2023,1234,CA0197000,South Pasadena,City,25364,12,377.0000,0.7321,2022-03-01,place,25364.0000,126.0000
CA,2023,1236,CA0197200,Torrance,City,138472,12,2700.0000,0.5256,2022-07-01,place,138472.0000,763.0000
CA,2023,1237,CA0197300,Vernon,City,208,12,485.0000,0.7361,2021-02-01,place,208.0000,72.0000
CA,2023,1239,CA0197500,West Covina,City,103014,12,3096.0000,0.3159,2022-06-01,place,103014.0000,672.0000
CA,2023,1240,CA0197600,Whittier,City,83269,12,2516.0000,0.8303,2022-06-01,place,83269.0000,784.0000
CA,2023,1242,CA0197800,California State Polytechnic University:,University or College,0,12,71.0000,0.0000,2023-01-01,none,0.0000,8.0000
CA,2023,1244,CA0198100,California State University:,University or College,0,12,36.0000,0.0000,2022-09-01,none,0.0000,18.0000
CA,2023,1245,CA0198200,California State University:,University or College,0,12,136.0000,0.6471,2022-07-01,none,0.0000,23.0000
CA,2023,1247,CA0198400,California State University:,University or College,0,12,118.0000,0.0000,2023-02-01,none,0.0000,35.0000
CA,2023,1250,CA0199700,University of California:,University or College,0,12,671.0000,0.0328,2022-07-01,none,0.0000,184.0000
CA,2023,1253,CA0200000,Madera,County,75370,12,1889.0000,0.6077,2022-07-01,county_residual,75370.0000,834.0000
CA,2023,1254,CA0200100,Chowchilla,City,18700,12,586.0000,0.0000,2022-02-01,place,18700.0000,181.0000
CA,2023,1255,CA0200200,Madera,City,68862,12,2689.0000,0.8271,2022-07-01,place,68862.0000,1173.0000
CA,2023,1263,CA0210300,Fairfax,City,7343,12,96.0000,0.0000,2022-07-01,place,7343.0000,39.0000
CA,2023,1266,CA0210600,Novato,City,51733,12,1216.0000,0.7072,2022-12-01,place,51733.0000,403.0000
CA,2023,1267,CA0210700,Ross,City,2279,12,44.0000,0.0000,2022-02-01,place,2279.0000,6.0000
CA,2023,1269,CA0210900,San Rafael,City,59400,12,2308.0000,0.0000,2022-07-01,place,59400.0000,748.0000
CA,2023,1273,CA0211300,Marin Community College,University or College,0,11,8.0000,0.0000,2022-06-01,none,0.0000,4.0000
CA,2023,1277,CA0220000,Mariposa,County,17042,12,803.0000,0.0000,2022-07-01,county_residual,17042.0000,292.0000
CA,2023,1280,CA0230100,Fort Bragg,City,6838,12,431.0000,0.0000,2022-07-01,place,6838.0000,132.0000
CA,2023,1282,CA0230300,Ukiah,City,15932,12,771.0000,0.9663,2022-02-01,place,15932.0000,288.0000
CA,2023,1283,CA0230400,Willits,City,4844,12,151.0000,0.4901,2023-01-01,place,4844.0000,59.0000
CA,2023,1288,CA0240000,Merced,County,93942,12,1754.0000,0.9076,2023-02-01,county_residual,93942.0000,1097.0000
CA,2023,1289,CA0240100,Atwater,City,32583,12,1275.0000,0.0000,2022-07-01,place,32583.0000,468.0000
CA,2023,1290,CA0240200,Dos Palos,City,5832,12,223.0000,0.7489,2022-04-01,place,5832.0000,71.0000
CA,2023,1291,CA0240300,Gustine,City,6197,12,168.0000,0.0000,2022-07-01,place,6197.0000,78.0000
CA,2023,1292,CA0240400,Livingston,City,15020,12,428.0000,0.0000,2022-07-01,place,15020.0000,131.0000
CA,2023,1293,CA0240500,Los Banos,City,47745,12,994.0000,0.0000,2022-09-01,place,47745.0000,485.0000
CA,2023,1294,CA0240600,Merced,City,94125,12,2777.0000,0.3536,2023-01-01,place,94125.0000,2036.0000
CA,2023,1299,CA0241200,University of California:,University or College,0,12,30.0000,0.0000,2023-01-01,none,0.0000,12.0000
CA,2023,1302,CA0250000,Modoc,County,5834,12,188.0000,0.0000,2022-07-01,county_residual,5834.0000,65.0000
CA,2023,1303,CA0250100,Alturas,City,2637,12,103.0000,0.0000,2022-10-01,place,2637.0000,61.0000
CA,2023,1306,CA0260000,Mono,County,5881,12,107.0000,0.0000,2022-10-01,county_residual,5881.0000,60.0000
CA,2023,1307,CA0260100,Mammoth Lakes,City,7030,12,167.0000,0.0000,2022-10-01,place,7030.0000,99.0000
CA,2023,1310,CA0270000,Monterey,County,103695,12,2282.0000,0.0000,2022-07-01,county_residual,103695.0000,1093.0000
